,mfl_id,sportradar_id,fantasypros_id,gsis_id,pff_id,sleeper_id,nfl_id,espn_id,yahoo_id,fleaflicker_id,cbs_id,pfr_id,cfbref_id,rotowire_id,rotoworld_id,ktc_id,stats_id,stats_global_id,fantasy_data_id,swish_id,name,merge_name,position,team,birthdate,age,draft_year,draft_round,draft_pick,draft_ovr,twitter_username,height,weight,college,db_season
2670,15533,21b65d27-e517-4301-8a08-584f73226de8,19113.0,00-0035715,32342.0,6753.0,49476.0,3925346.0,32630,,3127656.0,GoreDe00,,14334.0,,,32630.0,0.0,21634.0,884044,Derrick Gore,derrick gore,RB,FA,1994-12-13,30.2,2019.0,,,,,70.0,212.0,Louisiana-Monroe,2025
2671,15547,9e82eb73-21f0-469a-ac85-b4fde70a6a4e,18449.0,00-0035542,56123.0,6254.0,48678.0,4243831.0,32542,,3117130.0,HallKe01,,14307.0,,,32542.0,0.0,21187.0,1056443,Kemon Hall,kemon hall,CB,DAL,1997-06-02,27.7,2019.0,,,,,71.0,190.0,North Texas,2025
2672,15564,5aab93f1-bc81-4d83-b105-d579a14eb349,19067.0,00-0035572,48369.0,6662.0,48723.0,3144991.0,32588,,3117115.0,HessPa00,,14295.0,,,32588.0,0.0,21569.0,846264,Parker Hesse,parker hesse,TE,FA,1995-05-26,30.4,2019.0,,,,,75.0,255.0,Iowa,2025
2673,15620,002adaa8-5dc2-4b4b-95bc-53a38dce3849,19098.0,00-0035345,47358.0,6529.0,48475.0,3138744.0,32442,,3117054.0,MyarCh00,,14282.0,,,32442.0,0.0,21531.0,838318,Chris Myarick,chris myarick,TE,FA,1995-10-06,28.3,2019.0,,,,,77.0,261.0,Temple,2025
2674,15627,39e4f09f-54bd-4d2c-9d71-c6e35d1bd0b0,18937.0,00-0035423,48922.0,6423.0,48566.0,3133368.0,32198,,2141697.0,WiseDa01,,13625.0,,,32198.0,0.0,21444.0,839637,Daniel Wise,daniel wise,DE,KCC,1996-01-16,27.1,2019.0,,,,,75.0,285.0,Kansas,2025
2675,15644,e22127ac-1bc7-4f68-bc34-6e20f82a4c24,,00-0035609,49103.0,6687.0,48772.0,3144988.0,32603,,,GervJa00,,14310.0,,,32603.0,0.0,21588.0,861676,Jake Gervase,jake gervase,LB,FA,1995-09-18,28.4,2019.0,,,,,73.0,212.0,Iowa,2025
2676,15678,457123e2-aeb5-41c7-b2a8-ddc42c04f977,,00-0035518,48665.0,6602.0,48668.0,3115492.0,32424,,,HoyeBr01,,14203.0,,,52366.0,0.0,21358.0,835503,Braxton Hoyett,braxton hoyett,DT,NOS,1996-02-05,26.1,2019.0,,,,,74.0,302.0,Mississippi State,2025
2677,15684,3f0926f7-103e-44d5-85f0-e53ec48fe452,,00-0034966,27732.0,6476.0,48103.0,3139389.0,32223,,3116743.0,RossDA03,,14080.0,,,32223.0,0.0,21463.0,843403,D'Angelo Ross,dangelo ross,CB,HOU,1996-10-29,29.0,2019.0,,,,,69.0,190.0,New Mexico,2025
2678,16855,13141af5-6bef-4f49-98ce-5305f0187bef,,00-0035063,,6604.0,,4411188.0,32248,,3116769.0,,,13567.0,,,32248.0,0.0,21431.0,1166011,Mathieu Betts,mathieu betts,DE,FA,1995-03-22,29.9,2019.0,,,,,74.0,259.0,Laval (CAN),2025
2679,16859,,,,,,,,,,2180626.0,,,,,,,0.0,,,Tyron Billy-Johnson,tyron billy-johnson,XX,FA,1996-01-08,29.1,2019.0,,,,,73.0,193.0,Oklahoma State,2025
2680,12241,e9b50746-32c9-478c-a8cc-3f037e762ecc,18175.0,00-0034887,15267.0,5822.0,47016.0,2577712.0,31792,,2977040.0,JohnAl01,,13391.0,13921,,31792.0,598674.0,20715.0,598674,Alexander Johnson,alexander johnson,LB,FA,1991-12-24,32.1,2018.0,,,,,74.0,255.0,Tennessee,2025
2681,12667,55482edf-8604-4cf6-9a5c-d1124e22ac83,16285.0,00-0032945,11366.0,3846.0,43993.0,3115315.0,29973,,2131681.0,WillDu01,,10945.0,12018,,29973.0,824249.0,18666.0,824249,Duke Williams,duke williams,WR,FA,1993-05-13,29.8,2018.0,,,,,75.0,225.0,Auburn,2025
2682,13585,3885b40b-c31b-4cd6-a0fd-3d24bede2771,17232.0,00-0034052,66438.0,4878.0,44123.0,4294520.0,30959,,2914676.0,ZylsBr00,,12533.0,13056,,30959.0,916610.0,19779.0,916610,Brandon Zylstra,brandon zylstra,WR,FA,1993-03-25,31.9,2018.0,,,,,74.0,215.0,Concordia,2025
2683,13589,3069db07-aa43-4503-ab11-2ae5c0002721,17298.0,00-0034857,46601.0,4984.0,46076.0,3918298.0,30977,,2181054.0,AlleJo02,josh-allen-7,12483.0,13045,365.0,30977.0,868199.0,19801.0,868199,Josh Allen,josh allen,QB,BUF,1996-05-21,29.4,2018.0,1.0,7.0,7.0,,77.0,237.0,Wyoming,2025
2684,13590,30198d30-9769-4e10-ac86-b4c91d940802,17237.0,00-0034855,46518.0,4892.0,46070.0,3052587.0,30971,,2080032.0,MayfBa00,baker-mayfield-1,12619.0,13072,215.0,30971.0,748070.0,19790.0,748070,Baker Mayfield,baker mayfield,QB,TBB,1995-04-14,30.5,2018.0,1.0,1.0,1.0,,73.0,215.0,Oklahoma,2025
2685,13591,5c079a21-ae9e-4b38-a69a-47706fa8dd67,17235.0,00-0034343,35460.0,4863.0,46079.0,3886377.0,30980,,2180347.0,RoseJo01,josh-rosen-1,12489.0,13047,,30980.0,868876.0,19763.0,868876,Josh Rosen,josh rosen,QB,FA,1997-02-10,27.0,2018.0,1.0,10.0,10.0,,76.0,215.0,UCLA,2025
2686,13592,13d826c5-9b22-4e0a-a877-02d8c84c546b,17236.0,00-0034869,29048.0,4943.0,46072.0,3912547.0,30973,,2180320.0,DarnSa00,sam-darnold-1,12490.0,13058,331.0,30973.0,880026.0,19812.0,880026,Sam Darnold,sam darnold,QB,SEA,1997-06-05,28.4,2018.0,1.0,3.0,3.0,,75.0,225.0,USC,2025
2687,13593,e06a9c07-453a-4bb0-a7e9-2c3a64166dad,17233.0,00-0034796,46416.0,4881.0,46101.0,3916387.0,31002,,2181169.0,JackLa00,lamar-jackson-1,12561.0,13059,372.0,31002.0,877745.0,19781.0,877745,Lamar Jackson,lamar jackson,QB,BAL,1997-01-07,28.8,2018.0,1.0,32.0,32.0,,74.0,205.0,Louisville,2025
2688,13594,b88e39e6-3247-4f85-9909-c18d373eaeee,17293.0,00-0034412,46586.0,5108.0,46268.0,3052061.0,31169,,2079725.0,FalkLu00,luke-falk-1,12770.0,13215,,31169.0,749541.0,20004.0,,Luke Falk,luke falk,QB,FA,1994-12-28,27.2,2018.0,6.0,25.0,199.0,,76.0,215.0,Washington State,2025
2689,13595,be4ca0ad-f3d6-4b98-a37f-79d0cbc06390,17234.0,00-0034771,46569.0,4972.0,46145.0,3116407.0,31046,,2131167.0,RudoMa00,mason-rudolph-1,12629.0,13075,110.0,31046.0,823220.0,19850.0,823220,Mason Rudolph,mason rudolph,QB,PIT,1995-07-17,30.3,2018.0,3.0,12.0,76.0,,77.0,235.0,Oklahoma State,2025
2690,13596,b6f50b3b-0b8b-4318-be6d-b6677616a3c6,,00-0034126,46387.0,5228.0,46388.0,3040507.0,31365,,2060760.0,BarrJ.00,,12657.0,13372,,31365.0,728319.0,20142.0,,J.T. Barrett,jt barrett,QB,FA,1995-01-23,26.3,2018.0,,,,,74.0,220.0,Ohio State,2025
2691,13597,1278e608-651d-42ee-931d-6e846bcb87dd,,,,5270.0,,3044719.0,,,,,,12647.0,13414,,,0.0,20317.0,,Riley Ferguson,riley ferguson,QB,FA,1995-01-19,30.7,2018.0,,,,,76.0,210.0,Memphis,2025
2692,13598,f4808328-86e9-459d-a2bc-18e90c7d211e,17447.0,00-0034401,46453.0,5089.0,46240.0,3051381.0,31141,,2072143.0,WhitMi01,mike-white-6,12826.0,13188,,31141.0,741785.0,19972.0,741785,Mike White,mike white,QB,CIN,1995-03-25,30.6,2018.0,5.0,34.0,171.0,,77.0,220.0,Western Kentucky,2025
2693,13599,ca457f6a-eb43-418a-97a7-4f4304dc5875,17495.0,00-0034416,38321.0,5118.0,46272.0,3041097.0,31173,,2061670.0,LeexTa00,tanner-lee-1,12491.0,13303,,31173.0,729555.0,20025.0,,Tanner Lee,tanner lee,QB,FA,1995-02-14,26.2,2018.0,6.0,29.0,203.0,,76.0,217.0,Nebraska,2025
2694,13600,bd684ac3-89d5-4b6b-84df-2a4a9b04cae1,17835.0,00-0034131,46540.0,5142.0,46393.0,3040535.0,31336,,2061565.0,BenkKu01,,12819.0,13398,,31336.0,728991.0,20089.0,728991,Kurt Benkert,kurt benkert,QB,FA,1995-07-17,27.6,2018.0,,,,,76.0,215.0,Virginia,2025
2695,13601,d11ad65e-9d24-4157-9f5b-ef8495bcc791,17456.0,00-0034369,46452.0,4996.0,46177.0,3049872.0,31078,,2084411.0,LaulKy00,,12818.0,13206,,31078.0,751855.0,19913.0,751855,Kyle Lauletta,kyle lauletta,QB,FA,1995-03-17,26.9,2018.0,4.0,8.0,108.0,,74.0,219.0,Richmond,2025
2696,13602,,,,,5745.0,,3042933.0,31741,,,,,12698.0,13870,,31741.0,741317.0,20654.0,,Nick Stevens,nick stevens,QB,FA,1995-01-31,26.3,2018.0,,,,,75.0,215.0,Colorado State,2025
2697,13603,4c54672f-f0f5-47ff-9d98-33137e3c0773,,00-0034531,46580.0,5165.0,46715.0,3139591.0,31560,,2145752.0,FlowQu00,,12652.0,13371,,31560.0,840742.0,20113.0,,Quinton Flowers,quinton flowers,RB,FA,1994-12-02,26.4,2018.0,,,,,70.0,211.0,South Florida,2025
2698,13604,9811b753-347c-467a-b3cb-85937e71e2b9,17240.0,00-0034844,45791.0,4866.0,46071.0,3929630.0,30972,,2185957.0,BarkSa00,saquon-barkley-1,12507.0,13048,1.0,30972.0,883302.0,19766.0,883302,Saquon Barkley,saquon barkley,RB,PHI,1997-02-09,28.7,2018.0,1.0,2.0,2.0,,72.0,233.0,Penn State,2025
2699,13605,1c42cbe4-115b-4f28-ac50-e9bc977371b2,17241.0,00-0034358,45664.0,4949.0,46128.0,3843750.0,31029,,2180624.0,GuicDe00,derrius-guice-1,12620.0,13094,,31029.0,865565.0,19797.0,,Derrius Guice,derrius guice,RB,FA,1997-06-21,26.6,2018.0,2.0,27.0,59.0,,71.0,225.0,LSU,2025
2700,13606,15965c39-17be-4338-911a-8f337f48a3ce,17243.0,00-0034816,34001.0,5052.0,46107.0,3912550.0,31008,,2180329.0,JoneRo01,ronald-jones-4,12566.0,13061,,31008.0,880033.0,19861.0,880033,Ronald Jones,ronald jones,RB,FA,1997-08-03,27.6,2018.0,2.0,6.0,38.0,,71.0,208.0,USC,2025
2701,13607,1376da0d-0448-4a37-bd99-842c4580eeda,17309.0,00-0034845,27589.0,4962.0,46100.0,3128721.0,31001,,2131588.0,MichSo00,sony-michel-1,12880.0,13134,,31001.0,823041.0,19828.0,823041,Sony Michel,sony michel,RB,FA,1995-02-17,29.0,2018.0,1.0,31.0,31.0,,71.0,215.0,Georgia,2025
2702,13608,2b119688-83b5-4d19-acbf-fa2087035fae,17308.0,00-0034750,27414.0,4985.0,46096.0,3139925.0,30997,,2144893.0,PennRa00,rashaad-penny-1,12830.0,13143,,30997.0,840691.0,19799.0,840691,Rashaad Penny,rashaad penny,RB,FA,1996-02-02,29.7,2018.0,1.0,27.0,27.0,,71.0,220.0,San Diego State,2025
2703,13609,ac6aeee0-d291-481a-a914-947061b639b2,17252.0,00-0034670,,5195.0,,3040146.0,31622,,2071707.0,,,12783.0,13214,,31622.0,740737.0,20192.0,,Akrum Wadley,akrum wadley,RB,FA,1995-03-13,26.2,2018.0,,,,,70.0,194.0,Iowa,2025
2704,13610,4bd60b33-9fbf-4156-ba2b-8264ac37b418,17246.0,00-0034791,45783.0,4988.0,,3128720.0,31005,,2131579.0,ChubNi00,nick-chubb-1,12886.0,13161,274.0,31005.0,822857.0,19798.0,822857,Nick Chubb,nick chubb,RB,HOU,1995-12-27,29.8,2018.0,2.0,3.0,35.0,,71.0,227.0,Georgia,2025
2705,13611,23b17031-de21-412d-8182-5a4bca1049a1,17248.0,00-0034457,45662.0,5136.0,46641.0,3932420.0,31567,,2186572.0,AdamJo03,,12563.0,13218,,31567.0,884549.0,20075.0,884549,Josh Adams,josh adams,RB,FA,1996-10-29,26.3,2018.0,,,,,74.0,225.0,Notre Dame,2025
2706,13612,6faa5a10-56b8-4dd0-b8de-0cf1378b6726,17247.0,00-0034349,34455.0,5068.0,46112.0,3916925.0,31013,,2183973.0,JohnKe06,kerryon-johnson-1,12525.0,13156,,31013.0,880548.0,19822.0,880548,Kerryon Johnson,kerryon johnson,RB,FA,1997-06-30,26.6,2018.0,2.0,11.0,43.0,,71.0,211.0,Auburn,2025
2707,13613,fd4241f9-ab42-4dba-a701-455b896eca28,17271.0,00-0034331,47297.0,5107.0,46234.0,3116721.0,31135,,2136449.0,SamuJa00,jaylen-samuels-1,12779.0,13189,,31135.0,832232.0,19996.0,832232,Jaylen Samuels,jaylen samuels,RB,FA,1996-07-20,27.6,2018.0,5.0,28.0,165.0,,72.0,225.0,North Carolina State,2025
2708,13614,8322b598-ab65-4b2c-8a54-af37f67a062d,17498.0,00-0034109,12660.0,5170.0,46367.0,3052117.0,31379,,2079084.0,LindPh00,,12715.0,13357,,31379.0,747861.0,20128.0,747861,Phillip Lindsay,phillip lindsay,RB,FA,1994-07-24,29.5,2018.0,,,,I_CU_boy,68.0,190.0,Colorado,2025
2709,13615,5df36deb-d147-42e9-9059-11cb86d35b43,17299.0,00-0034432,45731.0,5112.0,46305.0,3126367.0,31206,,2139782.0,ScarBo01,bo-scarbrough-1,12617.0,13217,,31206.0,835814.0,20012.0,,Bo Scarbrough,bo scarbrough,RB,FA,1996-09-29,26.4,2018.0,7.0,18.0,236.0,,73.0,235.0,Alabama,2025
2710,13616,b120cb2d-04b8-4dd3-809e-92c9b4c29b0c,17305.0,00-0034679,45996.0,4997.0,46181.0,3917846.0,31082,,2179405.0,WaltMa00,mark-walton-1,12463.0,13197,,31082.0,871716.0,19915.0,,Mark Walton,mark walton,RB,FA,1997-03-29,24.9,2018.0,4.0,12.0,112.0,,70.0,200.0,Miami,2025
2711,13617,82f459c4-bf23-4d60-9eb6-b062994f5517,17245.0,00-0034838,45747.0,5046.0,46140.0,3122672.0,31041,,2139588.0,FreeRo00,royce-freeman-1,12892.0,13172,,31041.0,835779.0,19823.0,835779,Royce Freeman,royce freeman,RB,FA,1996-02-24,29.6,2018.0,3.0,7.0,71.0,,72.0,238.0,Oregon,2025
2712,13618,7ef17350-e889-4498-b29c-df004ee204fa,,,,5273.0,,3121597.0,31238,,2139794.0,,,12556.0,13445,,31238.0,835180.0,20326.0,,Kamryn Pettway,kamryn pettway,RB,FA,1995-12-20,29.8,2018.0,,,,,72.0,236.0,Auburn,2025
2713,13619,27156b0b-e82d-4d02-8a04-ca1891d77110,17304.0,00-0034808,34761.0,5076.0,46245.0,3915381.0,31145,,2180519.0,KellJo00,john-kelly-6,12555.0,13212,,31145.0,879766.0,19957.0,879766,John Kelly,john kelly,RB,FA,1996-10-04,29.0,2018.0,6.0,2.0,176.0,,70.0,208.0,Tennessee,2025
2714,13620,e6c3f896-0223-4fc2-be09-c959ea4a475c,17300.0,00-0034440,29539.0,5131.0,46320.0,3116136.0,31221,,2155320.0,JackJu01,justin-jackson-5,12724.0,13350,,31221.0,830844.0,20064.0,830844,Justin Jackson,justin jackson,RB,FA,1995-04-22,28.8,2018.0,7.0,33.0,251.0,,72.0,199.0,Northwestern,2025
2715,13621,c6728282-0648-4926-a07c-be64f3ff5e0d,17250.0,00-0034799,45741.0,4994.0,46200.0,3128774.0,31100,,2131476.0,BallKa00,kalen-ballage-1,12786.0,13216,,31100.0,820568.0,19824.0,820568,Kalen Ballage,kalen ballage,RB,FA,1995-12-22,28.1,2018.0,4.0,31.0,131.0,,74.0,231.0,Arizona State,2025
2716,13622,ed5bcd2c-6335-4c0b-93b7-2116684a9b02,17297.0,00-0034367,48103.0,5347.0,46173.0,3916430.0,31074,,2183832.0,HineNy00,nyheim-hines-1,12630.0,13209,,31074.0,880146.0,19912.0,880146,Nyheim Hines,nyheim hines,RB,LAC,1996-11-12,28.9,2018.0,4.0,4.0,104.0,,68.0,198.0,North Carolina State,2025
2717,13623,c2a19a09-74a2-4ace-8cc3-6dfb65070a70,17514.0,00-0034301,13014.0,5549.0,46526.0,3115375.0,31500,,2131714.0,WillDa10,,12839.0,13668,,31500.0,822038.0,20500.0,822038,Darrel Williams,darrel williams,RB,FA,1995-04-15,29.9,2018.0,,,,,71.0,224.0,LSU,2025
2718,13624,b12a30ab-c36e-4a60-b1de-1ab9cff34524,,00-0034205,,5278.0,,3129453.0,31485,,2131444.0,,,12947.0,13396,,31485.0,821475.0,20340.0,,Jarvion Franklin,jarvion franklin,RB,FA,1995-12-09,25.4,2018.0,,,,,72.0,239.0,Western Michigan,2025
2719,13625,e8a4e5aa-f17b-49fe-8b8b-8efac0fc40f4,,00-0034596,45802.0,5192.0,46780.0,3051762.0,31653,,2079834.0,WebbRa01,,12744.0,13419,,31653.0,744665.0,20166.0,,Ralph Webb,ralph webb,RB,PIT,1994-11-21,26.5,2018.0,,,,,70.0,200.0,Vanderbilt,2025
2720,13626,aa9c9fa1-9278-4e33-b1e4-3ae739beae77,,,,5143.0,,3128800.0,31337,,2131493.0,,,12944.0,13529,,31337.0,820617.0,20090.0,,Demario Richard,demario richard,RB,FA,1996-12-02,28.9,2018.0,,,,,70.0,219.0,Arizona State,2025
2721,13627,,,,,,,,,,,,,,,,,0.0,,,Nick Wilson,nick wilson,RB,FA,,,2018.0,,,,,,,Arizona,2025
2722,13628,7fbf8067-075e-4db7-8090-6ead0e5b8910,17284.0,00-0034221,27875.0,5274.0,46474.0,3121583.0,31241,,2139805.0,ThomRo05,,12943.0,13417,,31241.0,835151.0,20327.0,,Roc Thomas,roc thomas,RB,FA,1995-09-02,25.7,2018.0,,,,,70.0,198.0,Jacksonville State,2025
2723,13629,926e2674-52d6-4cec-9991-46ee85cc8cfd,17258.0,00-0034837,48262.0,4981.0,46095.0,3925357.0,30996,,2186328.0,RidlCa00,calvin-ridley-1,12616.0,13137,293.0,30996.0,884013.0,19802.0,884013,Calvin Ridley,calvin ridley,WR,TEN,1994-12-20,30.8,2018.0,1.0,26.0,26.0,,73.0,190.0,Alabama,2025
2724,13630,b55ae5ba-593f-4560-9cab-14e10698e01d,17253.0,00-0034348,48164.0,5045.0,46109.0,3128429.0,31010,,2218461.0,SuttCo00,courtland-sutton-1,12586.0,13129,226.0,31010.0,838878.0,19800.0,838878,Courtland Sutton,courtland sutton,WR,DEN,1995-10-10,30.0,2018.0,2.0,8.0,40.0,,76.0,216.0,SMU,2025
2725,13631,814aa074-fc61-4649-b7a1-098bd3a199fd,17254.0,00-0034676,47792.0,5024.0,46129.0,3122449.0,31030,,2146188.0,WashJa00,james-washington-5,12838.0,13153,,31030.0,835437.0,19865.0,835437,James Washington,james washington,WR,FA,1996-04-02,28.9,2018.0,2.0,28.0,60.0,,71.0,213.0,Oklahoma State,2025
2726,13632,6a23db75-021b-4808-99e6-21a33d34202b,17301.0,00-0034521,48135.0,5185.0,46705.0,3128390.0,31268,,2141655.0,LazaAl00,,12628.0,13226,46.0,31268.0,837958.0,20145.0,837958,Allen Lazard,allen lazard,WR,NYJ,1995-12-11,29.9,2018.0,,,,,77.0,227.0,Iowa State,2025
2727,13633,ebcd87ce-218c-4144-810b-921c2f59d6e8,17268.0,00-0034775,47546.0,4950.0,46116.0,3895856.0,31017,,2180820.0,KirkCh01,christian-kirk-1,12508.0,13095,221.0,31017.0,865801.0,19815.0,865801,Christian Kirk,christian kirk,WR,HOU,1996-11-18,28.9,2018.0,2.0,15.0,47.0,,71.0,200.0,Texas A&M,2025
2728,13634,20d16690-560b-4a01-af20-8870ef07ea70,17264.0,00-0034860,48113.0,4992.0,46113.0,3127306.0,31014,,2139642.0,PettDa00,dante-pettis-1,12884.0,13160,,31014.0,837820.0,19854.0,837820,Dante Pettis,dante pettis,WR,NOS,1995-10-23,30.0,2018.0,2.0,12.0,44.0,,74.0,200.0,Washington,2025
2729,13635,d8202e6d-d03b-4cd1-a793-ff8fd39d9755,17265.0,00-0034827,48267.0,4983.0,46093.0,3915416.0,30994,,2179328.0,MoorD.00,dj-moore-3,12477.0,13114,304.0,30994.0,877790.0,19844.0,877790,D.J. Moore,dj moore,WR,CHI,1997-04-14,28.5,2018.0,1.0,24.0,24.0,,72.0,213.0,Maryland,2025
2730,13636,3da67e95-bd15-409f-b5de-b2feb54efda7,17263.0,00-0034406,13597.0,5101.0,46254.0,3728254.0,31155,,2179211.0,CainDe00,deon-cain-1,12611.0,13167,,31155.0,867754.0,19980.0,867754,Deon Cain,deon cain,WR,FA,1996-08-09,26.5,2018.0,6.0,11.0,185.0,,74.0,202.0,Clemson,2025
2731,13637,0b97067d-9e06-4ec0-97b2-e1cb491e12a6,17307.0,00-0034279,47967.0,5323.0,46276.0,3932442.0,31177,,2186674.0,St.BEq00,equanimeous-st-brown-1,12560.0,13145,,31177.0,884601.0,20398.0,884601,Equanimeous St. Brown,equanimeous st brown,WR,FA,1996-09-30,29.0,2018.0,6.0,33.0,207.0,,77.0,214.0,Notre Dame,2025
2732,13638,18f0bd30-1432-4fae-9cb4-c212bad6d0bb,17289.0,00-0034419,47961.0,5121.0,46279.0,3123075.0,31180,,2130981.0,BerrBr00,braxton-berrios-1,12771.0,13308,,31180.0,820866.0,20038.0,820866,Braxton Berrios,braxton berrios,WR,HOU,1995-10-06,30.0,2018.0,6.0,36.0,210.0,,69.0,185.0,Miami,2025
2733,13639,bfaedf99-7618-4925-b362-90415c22a3b6,17255.0,00-0034353,48160.0,5013.0,46120.0,3050487.0,31021,,2082810.0,MillAn02,anthony-miller-6,12763.0,13152,,31021.0,749136.0,19864.0,749136,Anthony Miller,anthony miller,WR,FA,1994-10-09,31.0,2018.0,2.0,19.0,51.0,,71.0,195.0,Memphis,2025
2734,13640,71d9c2a0-81ee-4788-86bb-7ae326396e73,17286.0,00-0034772,48101.0,5310.0,46174.0,3915097.0,31075,,2180420.0,CallAn00,antonio-callaway-1,12468.0,13108,,31075.0,879022.0,19917.0,879022,Antonio Callaway,antonio callaway,WR,FA,1997-01-09,27.1,2018.0,4.0,5.0,105.0,,71.0,200.0,Florida,2025
2735,13641,f7ff7599-a175-4a0c-b887-3ae9e596fc64,17530.0,00-0034407,47895.0,5096.0,46256.0,3728262.0,31157,,2179226.0,McClRa00,ray-ray-mccloud-1,12570.0,13289,646.0,31157.0,0.0,19961.0,867759,Ray-Ray McCloud,ray-ray mccloud,WR,ATL,1996-10-15,29.0,2018.0,6.0,13.0,187.0,,69.0,185.0,Clemson,2025
2736,13642,75a646ac-b2d2-42d9-91c7-3b00fdf71ef9,17306.0,00-0034686,48192.0,5130.0,46322.0,3921564.0,31223,,2185902.0,TateAu00,auden-tate-1,12569.0,13352,,31223.0,883459.0,20057.0,883459,Auden Tate,auden tate,WR,FA,1997-02-03,27.0,2018.0,7.0,35.0,253.0,,77.0,228.0,Florida State,2025
2737,13643,1dea7b00-f200-470f-8912-ca9d87ceb7e2,,00-0034068,28580.0,5164.0,46326.0,3128251.0,31397,,2924881.0,CobbSi00,,12480.0,13386,,,0.0,20107.0,,Simmie Cobbs,simmie cobbs,WR,FA,1995-08-25,30.1,2018.0,,,,,75.0,220.0,Indiana,2025
2738,13644,8f249da2-2528-4f68-8587-4400c924aba4,17388.0,00-0034426,41406.0,5111.0,46293.0,4035019.0,31194,,2248628.0,WimsJa00,javon-wims-1,12627.0,13322,,31194.0,922039.0,20011.0,922039,Javon Wims,javon wims,WR,FA,1994-09-11,29.4,2018.0,7.0,6.0,224.0,,76.0,215.0,Georgia,2025
2739,13645,c65b8d70-ac93-4782-996a-ef96fd11047c,17261.0,00-0034765,48228.0,5026.0,46160.0,3128451.0,31061,,2142731.0,SmitTr03,trequan-smith-1,12567.0,13196,,31061.0,838415.0,19897.0,838415,Tre'Quan Smith,trequan smith,WR,FA,1996-01-07,29.8,2018.0,3.0,27.0,91.0,,74.0,210.0,Central Florida,2025
2740,13646,9e174ff2-ca0e-4e6b-96f7-90f0088f7edd,17259.0,00-0034764,26075.0,5038.0,46150.0,4036348.0,31051,,2240415.0,GallMi00,michael-gallup-1,12810.0,13149,,31051.0,912070.0,19867.0,912070,Michael Gallup,michael gallup,WR,FA,1996-03-04,29.6,2018.0,3.0,17.0,81.0,,73.0,198.0,Colorado State,2025
2741,13647,b2a9b0d4-b5dd-4d6c-9ad3-8491502edb51,17256.0,00-0034747,23670.0,4942.0,46297.0,3046320.0,31198,,2079176.0,AtemMa00,marcell-ateman-1,12825.0,13090,,31198.0,744883.0,19811.0,744883,Marcell Ateman,marcell ateman,WR,FA,1994-09-16,28.4,2018.0,7.0,10.0,228.0,,76.0,215.0,Oklahoma State,2025
2742,13648,a4290c7e-ffc0-4f5b-a442-b1d821c24f88,17257.0,00-0034653,47477.0,5290.0,46837.0,3932935.0,31624,,2189487.0,BurnDe00,,12602.0,13384,,31624.0,886740.0,20373.0,886740,Deontay Burnett,deontay burnett,WR,FA,1997-10-04,24.4,2018.0,,,,,72.0,186.0,USC,2025
2743,13649,ccd5239f-e8ba-484c-acf5-af0bd9f6dadc,17470.0,00-0034370,45416.0,4998.0,46182.0,3057987.0,31083,,2079276.0,HamiDa01,daesean-hamilton-1,12654.0,13174,,31083.0,748755.0,19916.0,748755,DaeSean Hamilton,daesean hamilton,WR,FA,1995-03-10,28.0,2018.0,4.0,13.0,113.0,,73.0,206.0,Penn State,2025
2744,13650,fc7f8c60-4fc2-45d1-9611-e803dbb1611e,17532.0,00-0034442,48223.0,5126.0,46324.0,3116680.0,31225,,2130950.0,ProeAu00,austin-proehl-1,13016.0,13354,,31225.0,823135.0,20052.0,823135,Austin Proehl,austin proehl,WR,FA,1996-06-17,24.9,2018.0,7.0,37.0,255.0,,70.0,175.0,North Carolina,2025
2745,13651,136fe3dd-4291-4a41-89e1-09058ec16313,,00-0034888,,5798.0,,3052098.0,900375,,,,,12897.0,13923,,31794.0,740706.0,20695.0,,Darren Carrington,darren carrington,WR,FA,1994-10-11,26.6,2018.0,,,,,74.0,205.0,Utah,2025
2746,13652,a964f59b-af2b-48e1-b64d-c376cc1d8c28,17262.0,00-0034418,48170.0,5113.0,46277.0,4036335.0,31178,,2240685.0,WilsCe01,cedric-wilson-3,12773.0,13202,,31178.0,912061.0,20013.0,912061,Cedrick Wilson,cedrick wilson,WR,MIA,1995-11-20,29.9,2018.0,6.0,34.0,208.0,,74.0,197.0,Boise State,2025
2747,13653,17f52030-0a86-408d-b7e3-194ed4374fbb,17458.0,00-0034510,48230.0,5250.0,46694.0,3054845.0,31601,,2082715.0,FostRo01,,12909.0,13363,,31601.0,750838.0,20250.0,750838,Robert Foster,robert foster,WR,FA,1994-05-07,28.8,2018.0,,,,,74.0,196.0,Alabama,2025
2748,13654,91bb9bd8-633c-4c6d-9dc6-e13d889162d9,,,,5548.0,,3119490.0,31492,,,,,13171.0,13662,,31492.0,838626.0,20496.0,,Elijah Marks,elijah marks,WR,FA,1995-12-29,25.4,2018.0,,,,,71.0,184.0,Northern Arizona,2025
2749,13655,14b0de01-a0f1-491f-86fe-01f83478046d,18148.0,00-0034512,47593.0,5625.0,46696.0,3124079.0,31598,,2139174.0,PhilCa01,,12898.0,13749,,31598.0,836953.0,20599.0,,Cam Phillips,cam phillips,WR,FA,1995-12-16,25.4,2018.0,,,,,72.0,201.0,Virginia Tech,2025
